RELEASE_DATE,TICKER,NAME,ACTUAL_RELEASE,ECO_RELEASE_DT,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_HIGH,BN_SURVEY_LOW,FORECAST_STANDARD_DEVIATION,BN_SURVEY_NUMBER_OBSERVATIONS,RELEVANCE_VALUE,SURPRISES,ZSCORE
2016-04-14 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.1,20160414,0.2,0.2,0.3,0.1,0.1,81,76.378,-0.1,-1.0
2016-04-14 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,0.1,20160414,0.2,0.2,1.1,0.1,0.1,83,95.2756,-0.1,-1.0
2016-04-14 00:00:00,CPI XYOY Index,US CPI Urban Consumers Less Food & Energy YoY NSA,2.2,20160414,2.3,2.3,2.4,2.2,0.1,49,48.0315,-0.09999999999999964,-0.9999999999999964
2016-04-14 00:00:00,CPI YOY Index,US CPI Urban Consumers YoY NSA,0.9,20160414,1,1.1,1.2,0.9,0.1,47,73.7008,-0.09999999999999998,-0.9999999999999998
2016-04-14 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,43.6,20160414,,,,,,1,65.5906,,
2016-04-14 00:00:00,CPUPAXFE Index,US CPI Urban Consumers Less Food & Energy SA,246.095,20160414,246.331,246.361,246.51,246.27,0.091,4,39.3701,-0.23599999999999,-2.5934065934064834
2016-04-14 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2171,20160414,2183,2186.4,2202,2180,8.3,10,68.5039,-12,-1.4457831325301203
2016-04-14 00:00:00,INJCJC Index,US Initial Jobless Claims SA,253,20160414,270,269.7,290,252,6.0,46,97.6378,-17,-2.8333333333333335
2016-04-15 00:00:00,FRNTTOTL Index,US Foreign Net Transactions,72,20160415,,,,,,1,70.0787,,
2016-04-15 00:00:00,IPMGCHNG Index,US Industrial Production Industry Groups Manufacturing MoM SA,-0.3,20160415,0.1,0,0.3,-0.4,0.2,24,14.9606,-0.4,-2.0
2016-04-15 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,74.8,20160415,75.3,75.4241,76.7,74.8,0.3915,54,63.7795,-0.5,-1.277139208173691
2016-04-15 00:00:00,EMPRGBCI Index,US Empire State Manufacturing Survey General Business Conditions SA,9.6,20160415,2,2.5,10,-4,2.8,46,81.8898,7.6,2.7142857142857144
2016-04-15 00:00:00,FRNTTNET Index,US Treasury International Capital Net Monthly Inflows Total,33.5,20160415,,,,,,1,63.937,,
2016-04-15 00:00:00,IP CHNG Index,US Industrial Production MOM SA,-0.6,20160415,-0.1,-0.13,0.4,-0.6,0.21,79,90.0,-0.5,-2.380952380952381
2016-04-18 00:00:00,USHBMIDX Index,National Association of Home Builders Market Index SA,58,20160418,59,59,60,57,1.0,43,42.5197,-1,-1.0
2016-04-20 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,1.3,20160420,,,,,,,92.126,,
2016-04-20 00:00:00,ETSLMOM Index,US Existing Homes Sales MoM SA,5.1,20160420,3.94,3.77,8.27,-0.3,1.49,75,45.6693,1.1599999999999997,0.7785234899328857
2016-04-20 00:00:00,ETSLTOTL Index,US Existing Homes Sales SAAR,5.33,20160420,5.28,5.27,5.5,5.07,0.08,75,88.189,0.04999999999999982,0.6249999999999978
2016-04-21 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,-1.6,20160421,9,8.48,15,-1.5,3.33,51,77.4803,-10.6,-3.183183183183183
2016-04-21 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,0.2,20160421,0.4,0.4,0.6,0.2,0.1,37,82.6772,-0.2,-2.0
2016-04-21 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2137,20160421,2173,2172,2201,2135,15.9,10,68.5039,-36,-2.2641509433962264
2016-04-21 00:00:00,HPIMMOM% Index,FHFA US House Price Index Purchase Only MoM% SA,0.4,20160421,0.4,0.4,0.8,0.2,0.2,19,67.7953,0.0,0.0
2016-04-21 00:00:00,COMFBTWR Index,Langer US National Economy Expectations Diffusion Index,44.5,20160421,,,,,,,44.8819,,
2016-04-21 00:00:00,INJCJC Index,US Initial Jobless Claims SA,247,20160421,265,263.9,285,245,6.4,50,97.6378,-18,-2.8125
2016-04-21 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,42.9,20160421,,,,,,1,65.5906,,
2016-04-25 00:00:00,DFEDGBA Index,Dallas Fed Manufacturing Outlook Level Of General Business Activity,-13.9,20160425,-10,-10.2,-8,-15,2.1,9,61.4173,-3.9000000000000004,-1.8571428571428572
2016-04-25 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,511,20160425,520,520.47,540,488,9.08,70,92.3077,-9,-0.9911894273127754
2016-04-26 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,94.2,20160426,95.8,95.84,99,92.5,1.15,73,93.7008,-1.5999999999999943,-1.391304347826082
2016-04-26 00:00:00,SPCS20Y% Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price NSA Index YOY%,5.38,20160426,5.5,5.51,5.83,5.3,0.12,25,40.9449,-0.1200000000000001,-1.0000000000000009
2016-04-26 00:00:00,RCHSINDX Index,Richmond Manufacturing Survey Current Manufacturing Composite SA,14,20160426,12,11,15,5,3.0,12,69.4488,2,0.6666666666666666
2016-04-26 00:00:00,SPCS20 Index,S&P CoreLogic Case-Shiller 20-City Composite Home Price NSA Index,182.79,20160426,182.82,182.8,183.55,182,0.57,4,40.1575,-0.030000000000001137,-0.052631578947370423
2016-04-26 00:00:00,SPCS20SM Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price SA Index MOM%,0.66,20160426,0.8,0.78,1.1,0.5,0.14,23,21.2598,-0.14,-1.0
2016-04-27 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,-4.1,20160427,,,,,,,92.126,,
2016-04-27 00:00:00,FDTR Index,Federal Funds Target Rate - Upper Bound,0.5,20160427,0.5,0.5,0.5,0.5,,93,96.8504,0.0,
2016-04-27 00:00:00,USPHTYOY Index,US Pending Home Sales Index YoY NSA,2.9,20160427,0.8,0.4,1.3,-1.4,0.99,6,26.7717,2.0999999999999996,2.1212121212121207
2016-04-27 00:00:00,USPHTMOM Index,US Pending Home Sales Index MoM SA,1.4,20160427,0.5,0.28,2,-1.5,0.78,36,74.8031,0.8999999999999999,1.1538461538461537
2016-04-28 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,43.4,20160428,,,,,,1,65.5906,,
2016-04-28 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2130,20160428,2136,2144.5,2184,2120,21.1,10,68.5039,-6,-0.2843601895734597
2016-04-28 00:00:00,INJCJC Index,US Initial Jobless Claims SA,257,20160428,259,258.9,281,240,6.6,50,97.6378,-2,-0.30303030303030304
2016-04-28 00:00:00,KCLSSACI Index,Kansas City Federal Reserve SA Composite Index,-4,20160428,,,,,,2,18.1102,,
2016-04-29 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,50.4,20160429,52.8,52.6,56,49.5,1.4,38,81.1024,-2.3999999999999986,-1.7142857142857133
2016-04-29 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,89,20160429,90,90.1,92,88,0.6,57,92.9134,-1,-1.6666666666666667
2016-05-02 00:00:00,ECONMUS Index,Markit US Manufacturing PMI SA,,20160502,50.8,50.9,51.4,50.5,0.2,15,89.2913,,
2016-05-02 00:00:00,CNSTTMOM Index,Census Bureau US Construction Spending MoM SAAR,0.3,20160502,0.5,0.5,1,-0.2,0.2,48,78.7402,-0.2,-1.0
2016-05-02 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,59,20160502,52,52.1,53.5,50,1.0,7,71.6535,7,7.0
2016-05-02 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,50.8,20160502,51.4,51.3,53,48.2,0.7,83,94.4882,-0.6000000000000014,-0.8571428571428592
2016-05-04 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,0.8,20160504,0.8,0.9,1.3,0.7,0.3,3,91.3386,0.0,0.0
2016-05-04 00:00:00,CGNOXAI% Index,Capital Goods New Orders Nondefense Ex Aircraft & Parts MoM,0.1,20160504,,,,,,1,56.6929,,
2016-05-04 00:00:00,CGSHXAI% Index,Capital Goods Shipments Ex Air %,0.5,20160504,0.9,0.7,1.5,-0.5,0.7,8,55.1181,-0.4,-0.5714285714285715
2016-05-04 00:00:00,DGNOXTCH Index,US Durable Goods New Orders Total ex Transportation MoM SA,-0.2,20160504,-0.1,0,0.2,-0.2,0.2,3,72.4409,-0.1,-0.5
2016-05-04 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,-3.4,20160504,,,,,,,92.126,,
2016-05-04 00:00:00,NAPMNMI Index,ISM Services PMI,55.7,20160504,54.8,54.7,55.7,53,0.5,80,77.9528,0.9000000000000057,1.8000000000000114
2016-05-04 00:00:00,ADP CHNG Index,ADP National Employment Report SA Private Nonfarm Level Change,156,20160504,195,192.9,234,131,17.3,45,85.0394,-39,-2.254335260115607
2016-05-04 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-40.4,20160504,-41.2,-42.204,-40,-48.7,2.347,68,83.4646,0.8000000000000043,0.3408606731998314
2016-05-04 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,1.1,20160504,0.6,0.7,2,0,0.4,60,84.252,0.5000000000000001,1.2500000000000002
2016-05-05 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,42,20160505,,,,,,1,65.5906,,
2016-05-05 00:00:00,CHALYOY% Index,Challenger US Job Cut Announcements Year Over Year Percent Change,5.8,20160505,,,,,,,35.4331,,
2016-05-05 00:00:00,INJCJC Index,US Initial Jobless Claims SA,274,20160505,260,261.8,275,250,5.1,47,97.6378,14,2.7450980392156863
2016-05-05 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2121,20160505,2127.5,2135.4,2209,2097,28.4,10,68.5039,-6.5,-0.22887323943661972
2016-05-06 00:00:00,AHE YOY% Index,US Average Hourly Earnings All Employees Total Private Yearly Percent Change SA,2.5,20160506,2.4,2.4,2.5,2.3,0.1,26,29.9213,0.10000000000000009,1.0000000000000009
2016-05-06 00:00:00,NFP PCH Index,US Employees on Nonfarm Payrolls Total Private MoM Net Change SA,171,20160506,195,195,242,150,21.0,45,28.3465,-24,-1.1428571428571428
2016-05-06 00:00:00,USUDMAER Index,US U-6 Unemployed & Part Time & Margin % Labor Force & Margin SA,9.7,20160506,,,,,,1,20.4724,,
2016-05-06 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,160,20160506,200,205,315,160,23.0,92,98.4252,-40,-1.7391304347826086
2016-05-06 00:00:00,AWH TOTL Index,US Average Weekly Hours All Employees Total Private SA,34.5,20160506,34.5,34.5,34.5,34.4,,35,23.622,0.0,
2016-05-06 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,29.674,20160506,16,16.177,24,5,3.066,28,38.5827,13.674,4.459882583170255
2016-05-06 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,4,20160506,-5,-4,22,-20,8.0,26,68.8976,9,1.125
2016-05-06 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,5,20160506,4.9,4.9,5.1,4.8,0.1,86,87.4016,0.09999999999999964,0.9999999999999964
2016-05-06 00:00:00,PRUSTOT Index,US Labor Force Participation Rate SA,62.8,20160506,63,62.4,63,60,1.2,5,16.5354,-0.20000000000000284,-0.16666666666666904
2016-05-10 00:00:00,JOLTTOTL Index,US Job Openings By Industry Total SA,5757,20160510,5450,5464.4,5564,5380,59.4,7,24.4094,307,5.168350168350169
2016-05-10 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,0.1,20160510,0.1,0.1,0.5,-0.4,0.2,24,80.315,0.0,0.0
2016-05-10 00:00:00,MWSLCHNG Index,Merchant Wholesalers Sales Total Monthly % Change SA,0.7,20160510,0.5,0.4,0.5,0.2,0.1,7,66.1417,0.19999999999999996,1.9999999999999996
2016-05-10 00:00:00,SBOITOTL Index,NFIB Small Business Optimism Index,93.6,20160510,93,93.2,94,92.5,0.4,17,59.8425,0.5999999999999943,1.4999999999999858
2016-05-11 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,0.4,20160511,,,,,,,92.126,,
2016-05-11 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,106.5,20160511,107,99.964,129.5,61,18.401,14,75.5906,-0.5,-0.02717243628063692
2016-05-12 00:00:00,INJCJC Index,US Initial Jobless Claims SA,294,20160512,270,269,280,256,5.0,48,97.6378,24,4.8
2016-05-12 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,0.3,20160512,0.6,0.5,1.7,-2,0.5,49,76.8504,-0.3,-0.6
2016-05-12 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2161,20160512,2120,2122.5,2174,2083.9,21.7,11,68.5039,41,1.8894009216589862
2016-05-12 00:00:00,IMP1YOY% Index,US Import Price Index by End Use All YoY NSA,-5.7,20160512,-5.4,-5.2,0,-6.1,1.3,19,32.2835,-0.2999999999999998,-0.23076923076923062
2016-05-12 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,41.7,20160512,,,,,,1,65.5906,,
2016-05-13 00:00:00,RSTAXMOM Index,Adjusted Retail Sales Less Autos SA Monthly % Change,0.8,20160513,0.5,0.5,1,-0.3,0.2,67,64.5669,0.30000000000000004,1.5000000000000002
2016-05-13 00:00:00,FDIDSGMO Index,US PPI Final Demand Less Foods and Energy MoM SA,0.1,20160513,0.1,0.1,0.3,0,0.1,59,,0.0,0.0
2016-05-13 00:00:00,RSTAXAGM Index,Retail Sales Less Food Services Auto Dealers & Build Mat & Gas Station SA MoM%,0.9,20160513,0.4,0.4,0.6,0.1,0.1,30,19.685,0.5,5.0
2016-05-13 00:00:00,RSTAMOM Index,Adjusted Retail & Food Services Sales SA Total Monthly % Change,1.3,20160513,0.8,0.8,1.5,0.2,0.2,82,90.5512,0.5,2.5
2016-05-13 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,0.4,20160513,0.2,0.2,0.3,-0.4,0.1,43,37.7953,0.2,2.0
2016-05-13 00:00:00,RSTAXAG% Index,Adjusted Retail Sales Less Autos and Gas Stations SA MoM Percent Change,0.6,20160513,0.3,0.3,0.5,0.2,0.1,28,59.0551,0.3,2.9999999999999996
2016-05-16 00:00:00,FRNTTNET Index,US Treasury International Capital Net Monthly Inflows Total,-98.3,20160516,,,,,,,63.937,,
2016-05-16 00:00:00,USHBMIDX Index,National Association of Home Builders Market Index SA,58,20160516,59,59,60,57,1.0,49,42.5197,-1,-1.0
2016-05-16 00:00:00,EMPRGBCI Index,US Empire State Manufacturing Survey General Business Conditions SA,-9,20160516,6.5,6.3,11,-1,2.6,52,81.8898,-15.5,-5.961538461538462
2016-05-16 00:00:00,FRNTTOTL Index,US Foreign Net Transactions,78.1,20160516,,,,,,1,70.0787,,
2016-05-17 00:00:00,CPUPAXFE Index,US CPI Urban Consumers Less Food & Energy SA,246.574,20160517,246.45,246.454,246.464,246.445,0.008,5,39.3701,0.12400000000002365,15.500000000002956
2016-05-17 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,0.4,20160517,0.3,0.3,0.7,0.2,0.1,89,95.2756,0.10000000000000003,1.0000000000000002
2016-05-17 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,75.4,20160517,75,75.0017,75.4,74.5,0.1836,59,63.7795,0.4000000000000057,2.1786492374727975
2016-05-17 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.2,20160517,0.2,0.2,0.3,0,,87,76.378,0.0,
2016-05-17 00:00:00,IPMGCHNG Index,US Industrial Production Industry Groups Manufacturing MoM SA,0.3,20160517,0.3,0.3,0.5,-0.1,0.2,27,14.9606,0.0,0.0
2016-05-17 00:00:00,IP CHNG Index,US Industrial Production MOM SA,0.7,20160517,0.3,0.34,0.8,-0.2,0.21,81,90.0,0.39999999999999997,1.9047619047619047
2016-05-17 00:00:00,CPI XYOY Index,US CPI Urban Consumers Less Food & Energy YoY NSA,2.1,20160517,2.1,2.1,2.2,2,,46,48.0315,0.0,
2016-05-17 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,239.261,20160517,239.12,239.064,239.2,238.543,0.16,15,36.2205,0.14099999999999113,0.8812499999999446
2016-05-17 00:00:00,CPI YOY Index,US CPI Urban Consumers YoY NSA,1.1,20160517,1.1,1.1,1.2,0.9,0.1,47,73.7008,0.0,0.0
2016-05-18 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,-1.6,20160518,,,,,,,92.126,,
2016-05-19 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,-1.8,20160519,3,3.08,8,-3,2.33,55,77.4803,-4.8,-2.060085836909871
2016-05-19 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2152,20160519,2157.5,2155.9,2222,2070,44.8,8,68.5039,-5.5,-0.12276785714285715
2016-05-19 00:00:00,INJCJC Index,US Initial Jobless Claims SA,278,20160519,275,274.5,285,260,5.6,45,97.6378,3,0.5357142857142857
2016-05-19 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,42.6,20160519,,,,,,1,65.5906,,
2016-05-19 00:00:00,COMFBTWR Index,Langer US National Economy Expectations Diffusion Index,44.5,20160519,,,,,,,44.8819,,
2016-05-19 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,0.6,20160519,0.4,0.4,0.7,0.2,0.1,41,82.6772,0.19999999999999996,1.9999999999999996
2016-05-20 00:00:00,ETSLTOTL Index,US Existing Homes Sales SAAR,5.45,20160520,5.4,5.39,5.5,5.09,0.06,75,88.189,0.04999999999999982,0.8333333333333304
2016-05-20 00:00:00,ETSLMOM Index,US Existing Homes Sales MoM SA,1.7,20160520,1.31,1.04,3.19,-4.5,1.2,75,45.6693,0.3899999999999999,0.32499999999999996
2016-05-24 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,619,20160524,523,522,533,508,5.59,75,92.3077,96,17.173524150268335
2016-05-24 00:00:00,RCHSINDX Index,Richmond Manufacturing Survey Current Manufacturing Composite SA,-1,20160524,8,8,12,4,2.0,13,69.4488,-9,-4.5
2016-05-25 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,2.3,20160525,,,,,,,92.126,,
2016-05-25 00:00:00,HPIMMOM% Index,FHFA US House Price Index Purchase Only MoM% SA,0.7,20160525,0.5,0.5,0.8,0.4,0.1,23,67.7953,0.19999999999999996,1.9999999999999996
2016-05-26 00:00:00,KCLSSACI Index,Kansas City Federal Reserve SA Composite Index,-5,20160526,-3,-3.17,-2,-5,1.07,6,18.1102,-2,-1.8691588785046729
2016-05-26 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,42,20160526,,,,,,1,65.5906,,
2016-05-26 00:00:00,USPHTMOM Index,US Pending Home Sales Index MoM SA,5.1,20160526,0.7,0.64,2,-2,0.68,37,74.8031,4.3999999999999995,6.470588235294116
2016-05-26 00:00:00,INJCJC Index,US Initial Jobless Claims SA,268,20160526,275,275.3,297,270,5.1,49,97.6378,-7,-1.3725490196078431
2016-05-26 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2163,20160526,2142,2146,2175,2130,12.5,8,68.5039,21,1.68
2016-05-26 00:00:00,USPHTYOY Index,US Pending Home Sales Index YoY NSA,2.9,20160526,0.15,0.11,1.2,-2.6,1.12,8,26.7717,2.75,2.455357142857143
2016-05-27 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,94.7,20160527,95.4,95.3,96.5,93,0.7,62,92.9134,-0.7000000000000028,-1.0000000000000042
2016-05-31 00:00:00,DFEDGBA Index,Dallas Fed Manufacturing Outlook Level Of General Business Activity,-20.8,20160531,-8,-8.1,-3,-11.1,2.5,10,61.4173,-12.8,-5.12
2016-05-31 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,49.3,20160531,50.5,50.3,52.2,48,1.0,37,81.1024,-1.2000000000000028,-1.2000000000000028
2016-05-31 00:00:00,SPCS20SM Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price SA Index MOM%,0.85,20160531,0.77,0.79,1.2,0.5,0.17,24,21.2598,0.07999999999999996,0.47058823529411736
2016-05-31 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,92.6,20160531,96.1,96.68,101.4,94,1.5699999999999998,68,93.7008,-3.5,-2.2292993630573252
2016-05-31 00:00:00,SPCS20Y% Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price NSA Index YOY%,5.43,20160531,5.16,5.15,5.6,4.8,0.2,22,40.9449,0.2699999999999996,1.3499999999999979
2016-05-31 00:00:00,SPCS20 Index,S&P CoreLogic Case-Shiller 20-City Composite Home Price NSA Index,184.5,20160531,184.07,184.13,184.39,183.94,0.19,3,40.1575,0.4300000000000068,2.263157894736878
2016-06-01 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,63.5,20160601,58.5,58.6,61,57,1.3,8,71.6535,5.0,3.846153846153846
2016-06-01 00:00:00,ECONMUS Index,Markit US Manufacturing PMI SA,,20160601,50.5,50.7,51.8,50.4,0.4,13,89.2913,,
2016-06-01 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,51.3,20160601,50.3,50.3,52,49,0.5,81,94.4882,1.0,2.0
2016-06-01 00:00:00,CNSTTMOM Index,Census Bureau US Construction Spending MoM SAAR,-1.8,20160601,0.6,0.6,1.2,0.1,0.2,47,78.7402,-2.4,-11.999999999999998
2016-06-01 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,-4.1,20160601,,,,,,,92.126,,
2016-06-02 00:00:00,CHALYOY% Index,Challenger US Job Cut Announcements Year Over Year Percent Change,-26.5,20160602,,,,,,,35.4331,,
2016-06-02 00:00:00,ADP CHNG Index,ADP National Employment Report SA Private Nonfarm Level Change,173,20160602,173,172.6,205,105,17.4,45,85.0394,0,0.0
2016-06-02 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2172,20160602,2150,2159.8,2220,2146,21.1,10,68.5039,22,1.0426540284360188
2016-06-02 00:00:00,INJCJC Index,US Initial Jobless Claims SA,267,20160602,270,268.8,280,250,5.1,47,97.6378,-3,-0.5882352941176471
2016-06-02 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,43.2,20160602,,,,,,,65.5906,,
2016-06-03 00:00:00,CGNOXAI% Index,Capital Goods New Orders Nondefense Ex Aircraft & Parts MoM,-0.6,20160603,,,,,,2,56.6929,,
2016-06-03 00:00:00,AWH TOTL Index,US Average Weekly Hours All Employees Total Private SA,34.4,20160603,34.5,34.5,34.5,34.2,0.1,33,23.622,-0.10000000000000142,-1.0000000000000142
2016-06-03 00:00:00,AHE YOY% Index,US Average Hourly Earnings All Employees Total Private Yearly Percent Change SA,2.5,20160603,2.5,2.5,2.5,2.3,0.1,26,29.9213,0.0,0.0
2016-06-03 00:00:00,USUDMAER Index,US U-6 Unemployed & Part Time & Margin % Labor Force & Margin SA,9.7,20160603,,,,,,,20.4724,,
2016-06-03 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,-10,20160603,-2,-2,10,-10,5.0,24,68.8976,-8,-1.6
2016-06-03 00:00:00,DGNOXTCH Index,US Durable Goods New Orders Total ex Transportation MoM SA,0.5,20160603,,,,,,2,72.4409,,
2016-06-03 00:00:00,NFP PCH Index,US Employees on Nonfarm Payrolls Total Private MoM Net Change SA,25,20160603,150,152,195,105,20.0,43,28.3465,-125,-6.25
2016-06-03 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,1.9,20160603,1.9,1.7,2.6,0.2,0.5,56,84.252,0.0,0.0
2016-06-03 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,4.7,20160603,4.9,4.9,5.1,4.9,0.1,85,87.4016,-0.20000000000000018,-2.0000000000000018
2016-06-03 00:00:00,CGSHXAI% Index,Capital Goods Shipments Ex Air %,0.4,20160603,,,,,,1,55.1181,,
2016-06-03 00:00:00,NAPMNMI Index,ISM Services PMI,52.9,20160603,55.3,55.3,57.3,52.4,0.7,75,77.9528,-2.3999999999999986,-3.4285714285714266
2016-06-03 00:00:00,PRUSTOT Index,US Labor Force Participation Rate SA,62.6,20160603,,,,,,1,16.5354,,
2016-06-03 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,3.4,20160603,,,,,,2,91.3386,,
2016-06-03 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-37.4,20160603,-41,-41.385,-39,-44.5,1.03,61,83.4646,3.6000000000000014,3.4951456310679623
2016-06-03 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,38,20160603,160,161,215,90,24.0,91,98.4252,-122,-5.083333333333333
2016-06-07 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,13.416,20160607,18,17.936,25,12,2.936,31,38.5827,-4.584,-1.5613079019073568
